Date,Open,High,Low,Close,Volume,Adj Close,simple 10-day moving average,weighted 10-day moving average,momentum,%K,%D,output,close of yesterday,close of two days before,close of three days before,close of four days before,close of five days before,,,,,,,
2014/11/18,547.929993,552.789978,543.799988,544.51001,1822000,544.51001,554.0010008,552.8203657,-11.440002,3.073683522,33.05582467,0,546.640015,555.190002,556.440002,558.25,561.289978,,,,,,,
2014/11/19,544.75,548.219971,539.190002,547.200012,1517300,547.200012,553.1260008,551.5838223,-4.48999,34.36298021,31.9142543,1,544.51001,546.640015,555.190002,556.440002,558.25,,,,,,,
2014/11/20,542.090027,545.380005,541.5,543.76001,1750800,543.76001,552.3330016,549.8809148,-8.059997,19.60535561,31.10430745,0,547.200012,544.51001,546.640015,555.190002,556.440002,,,,,,,
2014/11/21,551.039978,551.039978,545,545.890015,2506000,545.890015,551.7400024,548.7094627,-12.339965,28.74308698,31.83277227,1,543.76001,547.200012,544.51001,546.640015,555.190002,,,,,,,
2014/11/24,546.570007,551.190002,544.150024,547.47998,1653800,547.47998,550.6650024,547.9349132,-13.809998,35.56404424,30.80713223,1,545.890015,543.76001,547.200012,544.51001,546.640015,,,,,,,
2014/11/25,547.210022,552.5,546.909973,549.22998,1903600,549.22998,549.4590026,547.674,-9.02002,45.51214375,29.19735613,1,547.47998,545.890015,543.76001,547.200012,544.51001,,,,,,,
2014/11/26,549.22998,549.880005,545.22998,547.72998,1480200,547.72998,548.4070006,547.3596323,-8.710022,39.48208981,28.55319041,0,549.22998,547.47998,545.890015,543.76001,547.200012,,,,,,,
2014/11/28,547,549.599976,544.47998,549.080017,1210100,549.080017,547.6710021,547.4819989,-6.109985,52.57850107,30.15261713,1,547.72998,549.22998,547.47998,545.890015,543.76001,,,,,,,
2014/12/1,545.090027,548.789978,538.619995,539.650024,1994400,539.650024,546.1170043,546.0236393,-6.989991,6.216225497,27.49333504,0,549.080017,547.72998,549.22998,547.47998,545.890015,,,,,,,
2014/12/2,539.450012,541.849976,534.659973,538.590027,2074000,538.590027,545.3120055,544.6550979,-5.919983,21.67707069,28.68151814,0,539.650024,549.080017,547.72998,549.22998,547.47998,,,,,,,
2014/12/3,537.5,541.409973,535.210022,536.969971,1623800,536.969971,544.5580016,543.1383644,-10.230041,12.94839969,29.66898975,0,538.590027,539.650024,549.080017,547.72998,549.22998,,,,,,,
2014/12/4,537.640015,542.690002,534.890015,542.580017,1629900,542.580017,544.0960021,542.7787308,-1.179993,44.39479828,30.67217156,1,536.969971,538.590027,539.650024,549.080017,547.72998,,,,,,,
2014/12/5,536.700012,538.200012,527.26001,528.080017,3070100,528.080017,542.5280028,539.8667335,-17.809998,3.248840431,29.03652004,0,542.580017,536.969971,538.590027,539.650024,549.080017,,,,,,,
2014/12/8,529.219971,533.820007,527,530.72998,3228300,530.72998,541.0119993,537.7216385,-16.75,14.62737255,27.6249486,1,528.080017,542.580017,536.969971,538.590027,539.650024,,,,,,,
2014/12/9,525.880005,536.650024,523.409973,536.109985,2166100,536.109985,539.8749998,536.8303631,-13.119995,43.65761503,28.43430568,1,530.72998,528.080017,542.580017,536.969971,538.590027,,,,,,,
2014/12/10,535.900024,539.359985,527.48999,528.039978,2311100,528.039978,537.7559996,534.678541,-19.690002,17.49149755,25.63224106,0,536.109985,530.72998,528.080017,542.580017,536.969971,,,,,,,
2014/12/11,530.01001,537.039978,529.159973,532.109985,2071300,532.109985,536.1940001,533.6519929,-16.970032,33.21882781,25.00591486,1,528.039978,536.109985,530.72998,528.080017,542.580017,,,,,,,
2014/12/12,527.440002,532.23999,521.460022,521.51001,2365700,521.51001,533.4369994,530.9821765,-18.140014,0.182905527,19.76635531,0,532.109985,528.039978,536.109985,530.72998,528.080017,,,,,,,
2014/12/15,523.76001,525.369995,515.400024,515.840027,2617600,515.840027,531.0559997,527.782727,-22.75,1.612324495,19.30596521,0,521.51001,532.109985,528.039978,536.109985,530.72998,,,,,,,
2014/12/16,513.599976,515.580017,497.190002,498.160004,4349900,498.160004,527.0129974,521.8016369,-38.809967,2.131872527,17.35144539,0,515.840027,521.51001,532.109985,528.039978,536.109985,,,,,,,
2014/12/17,499.859985,509.070007,499.109985,506.450012,3639400,506.450012,523.9610015,518.0629122,-36.130005,20.35167033,18.09177245,1,498.160004,515.840027,521.51001,532.109985,528.039978,,,,,,,
2014/12/18,515.98999,516.25,506.559998,514.619995,3876700,514.619995,521.1649993,516.3645474,-13.460022,41.33270104,17.78556273,1,506.450012,498.160004,515.840027,521.51001,532.109985,,,,,,,
2014/12/19,516.98999,520.809998,508.859985,520.039978,4872100,520.039978,520.3609954,516.1599981,-10.690002,54.18540482,22.87921917,1,514.619995,506.450012,498.160004,515.840027,521.51001,,,,,,,
2014/12/22,520.609985,532.969971,520.590027,532.299988,3319500,532.299988,520.5179962,518.330724,-3.809997,83.25824082,29.74230599,1,520.039978,514.619995,506.450012,498.160004,515.840027,,,,,,,
2014/12/23,534.51001,542.299988,533.719971,538.77002,2877200,538.77002,520.7839997,521.6492738,10.730042,92.17475261,34.59401975,1,532.299988,520.039978,514.619995,506.450012,498.160004,,,,,,,
2014/12/24,538.820007,540.289978,535.099976,536.929993,737700,536.929993,521.6730012,524.5849089,4.820008,88.0957733,41.65444733,0,538.77002,532.299988,520.039978,514.619995,506.450012,,,,,,,
2014/12/26,536.929993,543.25,535.48999,541.52002,1113500,541.52002,522.6140047,528.1934578,20.01001,96.24407279,47.95697182,1,536.929993,538.77002,532.299988,520.039978,514.619995,,,,,,,
2014/12/29,540.5,543.929993,537.159973,537.309998,2215000,537.309998,524.1940035,530.8654566,21.469971,85.83655055,56.52233633,0,541.52002,536.929993,538.77002,532.299988,520.039978,,,,,,,
2014/12/30,534.960022,537.840027,533.609985,535.280029,1048600,535.280029,526.1380037,532.8810976,37.120025,81.49344102,64.51044798,0,537.309998,541.52002,536.929993,538.77002,532.299988,,,,,,,
2014/12/31,537.73999,538.400024,530.200012,530.659973,1232400,530.659973,529.3880006,533.7032738,24.209961,70.3926425,71.33652498,0,535.280029,537.309998,541.52002,536.929993,538.77002,,,,,,,
2015/1/2,532.599976,535.799988,527.880005,529.549988,1324000,529.549988,531.6979982,533.7327261,14.929993,61.51991725,75.45334967,0,530.659973,535.280029,537.309998,541.52002,536.929993,,,,,,,
2015/1/5,527.150024,527.98999,517.75,519.460022,2059100,519.460022,532.1820009,531.5076395,-0.579956,30.22536237,74.3426158,0,529.549988,530.659973,535.280029,537.309998,541.52002,,,,,,,
2015/1/6,520.5,521.210022,505.549988,506.640015,2722800,506.640015,530.8420046,526.8636421,-25.659973,2.840090823,69.2080844,0,519.460022,529.549988,530.659973,535.280029,537.309998,,,,,,,
2015/1/7,510.950012,511.48999,503.649994,505.149994,2345900,505.149994,528.1270052,522.1923674,-33.620026,3.723932565,61.25465358,0,506.640015,519.460022,529.549988,530.659973,535.280029,,,,,,,
2015/1/8,501.51001,507.5,495.019989,506.910004,3652700,506.910004,524.9410036,518.3347308,-30.019989,24.30998574,54.46817689,1,505.149994,506.640015,519.460022,529.549988,530.659973,,,,,,,
2015/1/9,508.179993,508.600006,498.649994,500.720001,2100000,500.720001,521.3200044,513.9309122,-40.800019,11.65408206,46.82400777,0,506.910004,505.149994,506.640015,519.460022,529.549988,,,,,,,
2015/1/12,499.23999,500.279999,490.910004,497.059998,2856900,497.059998,516.8740022,509.5200019,-40.25,11.59938754,38.35953924,0,500.720001,506.910004,505.149994,506.640015,519.460022,,,,,,,
2015/1/13,502.570007,508.600006,497.26001,501.799988,3047900,501.799988,513.3230012,506.7792721,-33.480041,22.93110005,32.06899419,1,497.059998,500.720001,506.910004,505.149994,506.640015,,,,,,,
2015/1/14,500.420013,508.26001,498.160004,505.929993,2566700,505.929993,510.3879976,505.4350888,-24.72998,31.62767461,27.08241755,1,501.799988,497.059998,500.720001,506.910004,505.149994,,,,,,,
2015/1/15,508.890015,509.75,502.01001,504.01001,2553400,504.01001,507.7230013,504.2754547,-25.539978,29.18246975,22.96140028,0,505.929993,501.799988,497.059998,500.720001,506.910004,,,,,,,
2015/1/16,503.149994,510.850006,503.089996,510.459991,2482900,510.459991,505.8140016,504.7730891,-9.000031,52.72382519,22.08179107,1,504.01001,505.929993,501.799988,497.059998,500.720001,,,,,,,
2015/1/20,512.77002,515.609985,509.369995,509.940002,2339800,509.940002,504.8619996,505.523271,3.299987,62.80523662,25.3397785,0,510.459991,504.01001,505.929993,501.799988,497.059998,,,,,,,
2015/1/21,510.839996,521.849976,509.589996,520.390015,2317800,520.390015,506.2369996,508.3465466,15.240021,95.28131118,34.58390053,1,509.940002,510.459991,504.01001,505.929993,501.799988,,,,,,,
2015/1/22,523,538.840027,521.909973,537.299988,2803400,537.299988,509.451999,513.9943626,30.389984,96.78690119,43.89019739,1,520.390015,509.940002,510.459991,504.01001,505.929993,,,,,,,
2015/1/23,538.030029,545.409973,535.75,541.950012,2298300,541.950012,512.9559998,519.9030923,41.230011,93.6514441,50.82434323,1,537.299988,520.390015,509.940002,510.459991,504.01001,,,,,,,
2015/1/26,541.5,541.5,532.070007,536.719971,1546600,536.719971,516.5559968,524.2238143,39.659973,84.05503313,58.06443834,0,541.950012,537.299988,520.390015,509.940002,510.459991,,,,,,,
2015/1/27,531.400024,532.780029,520.859985,521.190002,1957400,521.190002,518.9689972,525.0663607,19.390014,49.69887931,61.87438751,0,536.719971,541.950012,537.299988,520.390015,509.940002,,,,,,,
2015/1/28,525,525.690002,512.349976,512.429993,1791100,512.429993,520.0319977,523.8774509,6.5,30.20105474,62.60138298,0,521.190002,536.719971,541.950012,537.299988,520.390015,,,,,,,
2015/1/29,512.900024,515.190002,503.480011,513.22998,3950900,513.22998,520.7619964,522.6407204,9.21997,25.85248748,62.02386427,1,512.429993,521.190002,536.719971,541.950012,537.299988,,,,,,,
2015/1/30,519,543.099976,518.179993,537.549988,6055400,537.549988,524.1159942,525.6930825,27.089997,81.42724652,67.24834195,1,513.22998,512.429993,521.190002,536.719971,541.950012,,,,,,,
2015/2/2,534.320007,536.5,521.719971,532.200012,3768900,532.200012,526.2899963,527.1629039,22.26001,68.49517536,68.82547696,0,537.549988,513.22998,512.429993,521.190002,536.719971,,,,,,,
2015/2/3,529.940002,537.450012,526.809998,533.299988,2353100,533.299988,528.6259949,528.4374478,12.909973,71.11854048,69.65680735,1,532.200012,537.549988,513.22998,512.429993,521.190002,,,,,,,
2015/2/4,533.140015,536.75,525.030029,526.099976,1694800,526.099976,529.196991,527.9781717,-11.200012,53.94702003,65.52337823,0,533.299988,532.200012,537.549988,513.22998,512.429993,,,,,,,
2015/2/5,527.929993,530.690002,525.640015,529.830017,1658800,529.830017,528.4499939,528.0932673,-12.119995,62.84290456,62.12897857,1,526.099976,533.299988,532.200012,537.549988,513.22998,,,,,,,
2015/2/6,531.01001,540.219971,528.650024,533.880005,2146900,533.880005,527.6429932,529.0805421,-2.839966,76.72897742,60.4367319,1,529.830017,526.099976,533.299988,532.200012,537.549988,,,,,,,
2015/2/9,531.059998,533.880005,527.549988,529.280029,1515700,529.280029,526.898999,529.3781849,8.090027,65.11872991,58.54310158,0,533.880005,529.830017,526.099976,533.299988,532.200012,,,,,,,
2015/2/10,532.150024,541,529.169983,540.159973,2371500,540.159973,528.7959961,531.7892711,27.72998,92.57949117,62.83116277,1,529.280029,533.880005,529.830017,526.099976,533.299988,,,,,,,
2015/2/11,539.72998,541.950012,536,538,1915300,538,531.3529968,533.4627264,24.77002,87.12776248,68.52383354,0,540.159973,529.280029,533.880005,529.830017,526.099976,,,,,,,
2015/2/12,539.659973,548.340027,537,546.01001,2429500,546.01001,534.6309998,536.1276379,8.460022,92.27448815,75.16603361,1,538,540.159973,529.280029,533.880005,529.830017,,,,,,,
2015/2/13,547.51001,552.539978,546.599976,551.159973,2369100,551.159973,535.9919983,539.1329057,18.959961,95.52237285,76.57554624,1,546.01001,538,540.159973,529.280029,533.880005,,,,,,,
2015/2/17,551.159973,553,543.26001,545.01001,1958700,545.01001,537.2729981,540.7725442,11.710022,71.43368508,76.86939721,0,551.159973,546.01001,538,540.159973,529.280029,,,,,,,
2015/2/18,543.820007,547.549988,539.549988,542.650024,1558200,542.650024,538.2080017,541.7501853,16.550048,62.99611465,76.05715463,0,545.01001,551.159973,546.01001,538,540.159973,,,,,,,
2015/2/19,542.469971,546.859985,540.75,546.450012,1541700,546.450012,540.2430053,543.2487326,16.619995,76.05997226,78.26844985,1,542.650024,545.01001,551.159973,546.01001,538,,,,,,,
2015/2/20,547.580017,547.580017,538.099976,541.799988,1911700,541.799988,541.4400024,543.5318204,7.919983,55.99211505,77.5833709,0,546.450012,542.650024,545.01001,551.159973,546.01001,,,,,,,
2015/2/23,539,539.299988,532,535,1645300,535,541.5520019,542.3609108,5.719971,29.27311783,72.83778494,0,541.799988,546.450012,542.650024,545.01001,551.159973,,,,,,,
2015/2/24,531.549988,539.400024,531,538.650024,1420300,538.650024,542.4890014,541.8332785,-1.509949,39.78193133,70.30410509,1,535,541.799988,546.450012,542.650024,545.01001,,,,,,,
2015/2/25,538.440002,549.570007,538.01001,547.330017,2041800,547.330017,543.2060058,542.7134631,9.330017,74.22735,68.46889097,1,538.650024,535,541.799988,546.450012,542.650024,,,,,,,
2015/2/26,545.73999,560.130005,545.090027,559.289978,2701600,559.289978,545.3350036,545.6378217,13.279968,97.11628268,69.46774299,1,547.330017,538.650024,535,541.799988,546.450012,,,,,,,
2015/2/27,558.150024,569.419983,557.030029,562.630005,3416400,562.630005,546.9970031,548.7823674,11.470032,82.32696251,68.47299042,1,559.289978,547.330017,538.650024,535,541.799988,,,,,,,
2015/3/2,567,575.98999,563.150024,575.02002,2520300,575.02002,549.3830078,553.8774614,30.01001,97.84403153,68.70515629,1,562.630005,559.289978,547.330017,538.650024,535,,,,,,,
2015/3/3,576.349976,580.849976,570.5,578.789978,2526300,578.789978,552.7610046,559.2241833,36.139954,95.86760483,71.14854827,1,575.02002,562.630005,559.289978,547.330017,538.650024,,,,,,,
2015/3/4,576.969971,581.630005,572.52002,578.330017,1898200,578.330017,556.3290039,563.8730946,31.880005,93.48214957,74.19715176,0,578.789978,575.02002,562.630005,559.289978,547.330017,,,,,,,
2015/3/5,579.619995,583.200012,578.22998,581.429993,1795900,581.429993,559.827002,568.4369108,39.630005,96.60915978,76.25207051,1,578.330017,578.789978,575.02002,562.630005,559.289978,,,,,,,
2015/3/6,582,582.780029,572.059998,572.900024,1879600,572.900024,562.9370056,570.8138239,37.900024,80.26822676,78.67968168,0,581.429993,578.330017,578.789978,575.02002,562.630005,,,,,,,
2015/3/9,570.919983,575.450012,569.049988,574.099976,1173900,574.099976,566.8470032,572.8434549,35.449952,82.56698485,84.00906838,1,572.900024,581.429993,578.330017,578.789978,575.02002,,,,,,,
2015/3/10,568.47998,569.76001,559.820007,559.849976,2004000,559.849976,568.9669984,571.5712681,12.519959,48.32919901,84.86379515,0,574.099976,572.900024,581.429993,578.330017,578.789978,,,,,,,
2015/3/11,559.799988,564.179993,555.409973,555.690002,2026200,555.690002,569.8029969,569.1572688,-3.599976,27.81416734,80.22247689,0,559.849976,574.099976,572.900024,581.429993,578.330017,,,,,,,
2015/3/12,558.47998,561.840027,555.530029,561.169983,1780100,561.169983,569.9909974,567.5876299,-1.460022,20.72688707,72.58353732,1,555.690002,559.849976,574.099976,572.900024,581.429993,,,,,,,
2015/3/13,559.22998,564.359985,550.330017,553,1771400,553,569.0279969,564.4983576,-22.02002,8.122857944,65.16312687,0,561.169983,555.690002,559.849976,574.099976,572.900024,,,,,,,
2015/3/16,556.929993,563.75,551.320007,561.640015,1842800,561.640015,567.6899964,563.1550882,-17.149963,34.40827417,58.81955113,1,553,561.169983,555.690002,559.849976,574.099976,,,,,,,
2015/3/17,558.289978,560.640015,554.409973,557.609985,1444600,557.609985,565.5719971,561.3223589,-20.720032,22.1477612,51.44756677,0,561.640015,553,561.169983,555.690002,559.849976,,,,,,,
2015/3/18,557.72998,566.51001,553.5,566.159973,1766200,566.159973,564.3549927,561.4292636,-15.27002,48.15928935,46.91528075,1,557.609985,561.640015,553,561.169983,555.690002,,,,,,,
2015/3/19,564.52002,566.960022,562.119995,563.669983,1233000,563.669983,562.5789917,561.3047163,-9.230041,41.1092791,41.36529268,0,566.159973,557.609985,561.640015,553,561.169983,,,,,,,
2015/3/20,566.710022,567.099976,564.47998,564.950012,2216000,564.950012,561.7839905,561.7358109,-9.149964,58.20062862,39.15853287,1,563.669983,566.159973,557.609985,561.640015,553,,,,,,,
2015/3/23,566,569.640015,563.059998,565.369995,1511700,565.369995,560.9109924,562.3878118,5.520019,77.40598774,38.64243315,1,564.950012,563.669983,566.159973,557.609985,561.640015,,,,,,,
2015/3/24,568.539978,581.880005,568.090027,577.539978,3957800,577.539978,562.6799926,565.4112637,21.849976,86.24396624,42.43390988,1,565.369995,564.950012,563.669983,566.159973,557.609985,,,,,,,
2015/3/25,577.570007,580.070007,567,567,2653500,567,563.8109924,566.1967196,5.830017,52.83673325,44.93616647,0,577.539978,565.369995,564.950012,563.669983,566.159973,,,,,,,
2015/3/26,564.650024,567.190002,558.309998,563.640015,2492100,563.640015,564.0579956,566.1656328,10.640015,42.18701446,47.08217921,0,567,577.539978,565.369995,564.950012,563.669983,,,,,,,
2015/3/27,561.830017,564.070007,556.929993,557.549988,1727600,557.549988,564.5129944,564.9823587,-4.090027,20.38606482,48.3084999,0,563.640015,567,577.539978,565.369995,564.950012,,,,,,,
2015/3/30,560.25,562.159973,556.789978,561.140015,1239400,561.140015,564.4629944,564.3690897,3.53003,26.92041457,47.55971393,1,557.549988,563.640015,567,577.539978,565.369995,,,,,,,
2015/3/31,557.940002,562.450012,554.669983,554.700012,1746600,554.700012,564.1719971,562.594002,-11.459961,4.228371348,45.76777495,0,561.140015,557.549988,563.640015,567,577.539978,,,,,,,
2015/4/1,554.830017,558.5,546.030029,549.48999,1945100,549.48999,562.5049988,559.9245461,-14.179993,9.65122264,41.91696828,0,554.700012,561.140015,557.549988,563.640015,567,,,,,,,
2015/4/2,547.409973,548,540.440002,541.309998,2388000,541.309998,560.2690003,556.0709096,-23.640014,2.099411045,38.01598147,0,549.48999,554.700012,561.140015,557.549988,563.640015,,,,,,,
2015/4/6,538.840027,545.539978,535.700012,543.950012,1685900,543.950012,558.1690003,553.1038209,-21.419983,17.86487928,33.98240654,1,541.309998,549.48999,554.700012,561.140015,557.549988,,,,,,,
2015/4/7,544.98999,550.159973,543.590027,544.859985,1365900,544.859985,556.1179993,550.6839999,-32.679993,19.83537113,28.22534488,1,543.950012,541.309998,549.48999,554.700012,561.140015,,,,,,,
2015/4/8,546,551.5,546,548.840027,1419300,548.840027,553.2480042,549.3607322,-18.159973,29.61464161,22.56241241,1,544.859985,543.950012,541.309998,549.48999,554.700012,,,,,,,
2015/4/9,549.210022,549.369995,541.950012,548.02002,1618300,548.02002,551.3500062,548.4101896,-15.619995,39.12356911,21.191096,0,548.840027,544.859985,543.950012,541.309998,549.48999,,,,,,,
